Month,DAY_TYPE,APPLIANCE_TYP,,,,,,,,,,,,,,,,,,,,,,,,
2,holiday,9,656.7128205,506.225641,474.8794872,441.5076923,501.5230769,491.5769231,597.2,617.9923077,826.8974359,1045.035897,990.8871795,948.1435897,961.8769231,1003.712821,900.6871795,1021.679487,945.5076923,1107.266667,1112.158974,925.5615385,966.9948718,1029.841026,743.874359,680.0794872
2,holiday,10,20,38.85897436,0,0,0,0,0,16.69487179,85.45641026,63.6974359,30.73846154,56.05641026,225.6564103,88.66923077,130.8487179,205.1974359,75.76666667,58.36666667,138.2538462,100.6923077,15.82820513,85.8,10.14615385,52.06153846
3,working_day,0,353.028,346.138,337.672,342.546,333.734,340.698,330.174,344.356,345.438,342.202,346.888,366.14,357.542,373.498,379.664,385.426,387.472,406.736,400.686,386.332,377.636,375.02,364.99,363.846
3,working_day,1,36.558,75.456,71.276,65.696,73.73,114.818,328.764,404.438,480.542,327.292,376.92,366.348,349.532,287.026,332.152,365.7,604.084,934.23,555.776,321.546,261.69,164.97,127.812,93.906
3,working_day,2,181.382,108.246,89.19,87.008,110.602,111.478,133.002,181.1,138.966,110.352,90.15,106.428,113.276,95.332,92.294,94.314,110.702,144.462,231.616,476.31,701.716,769.062,584.714,364.434
3,working_day,3,238.182,171.26,164.824,160.144,151.892,186.234,276.296,344.93,449.774,535.52,491.75,409.22,478.098,461.844,498.898,571.908,635.472,695.542,787.302,827.858,861.68,810.59,645.954,394.508
3,working_day,4,124.94,105.874,99.08,98.088,97.236,102.508,119.832,152.936,178.188,211.864,225.638,234.088,242.634,231.968,237.334,244.206,252.366,255.328,258.254,259.418,254.378,232.34,189.634,144.798
3,working_day,5,116.814,33.064,5.388,21.564,48.404,102.894,211.1,350.278,424.328,565.25,355.61,344.526,356.062,310.824,219.182,241.466,356.588,284.538,274.148,221.542,254.89,184.248,186.584,193.248
3,working_day,6,5.442,5.11,5.222,95.336,191.842,45.458,118.76,146.636,34.934,39.858,44.71,33.208,19.604,29.39,42.498,44.778,97.918,55.798,42.582,41.912,27.868,23.13,11.762,6.608
3,working_day,7,0.238,0.038,0.062,0.006,0.458,0.414,1.066,1.1,1.466,0.598,0.612,0.196,0.764,0.21,0,0.162,0.22,0.12,0,0.18,0,0.248,4.582,2
3,working_day,8,52.722,49.364,47.444,52.064,52.232,58.218,75.166,96.892,126.804,184.11,110.208,136.022,112.936,111.402,96.566,91.272,125.718,102.06,79.608,78.596,72.538,65.414,61.014,55.106
